id,token,bio_tag
14,a,O
14,course,O
14,of,O
14,action,O
14,would,O
14,an,O
14,abuse,O
14,of,O
14,the,O
14,process,O
14,of,O
14,law.,O
,,
15,Mr.,O
15,C.,O
15,"Baruah,",O
15,learned,O
15,counsel,O
15,for,O
15,the,O
15,petitioner,B-Person
15,submits,O
15,that,O
15,the,O
15,petitioner,O
15,was,O
15,not,O
15,furnished,O
15,with,O
15,the,O
15,enquiry,B-Document
15,report,I-Document
15,before,O
15,imposing,O
15,the,O
15,penalty,O
15,of,O
15,dismissal,O
15,from,O
15,"service,",O
15,on,O
15,that,O
15,score,O
15,"alone,",O
15,the,O
15,impugned,O
15,orders,O
15,are,O
15,liable,O
15,to,O
15,be,O
15,set,O
15,aside.,O
15,He,O
15,further,O
15,submits,O
15,that,O
15,considering,O
15,the,O
15,gravity,O
15,of,O
15,the,O
15,"charge,",O
15,which,O
15,is,O
15,unauthorised,O
15,absence,O
15,from,O
15,duty,O
15,from,O
15,22.6.2009,B-Date
15,to,O
15,"02.08.2009,",O
15,the,O
15,penalty,O
15,of,O
15,dismissal,O
15,from,O
15,service,O
15,is,O
15,grossly,O
15,"disproportionate,",O
15,requiring,O
15,interference,O
15,of,O
15,this,O
15,Court.,O
15,In,O
15,this,O
15,"connection,",O
15,he,O
15,has,O
15,placed,O
15,reliance,O
15,on,O
15,the,O
15,decision,O
15,of,O
15,the,O
15,Apex,B-Court
15,Court,I-Court
15,reported,O
15,in,O
15,(1993),O
15,4,B-Case Number
15,SCC,I-Case Number
15,727,I-Case Number
15,(Managing,O
15,"Director,",O
15,"ECIL,",O
15,Hyderabad,O
15,Vs.,O
15,B.,B-Person
15,Karunakar,I-Person
15,and,O
15,others).,O
,,
16,Various,O
16,grounds,O
16,have,O
16,been,O
16,urged,O
16,towards,O
16,assailing,O
16,the,O
16,order,O
16,of,O
16,"dismissal,",O
16,such,O
16,as,O
16,non-maintainability,O
16,of,O
16,the,O
16,departmental,O
16,"proceeding,",O
16,procedural,O
16,irregularity,O
16,in,O
16,conducting,O
16,the,O
16,"enquiry,",O
16,denial,O
16,of,O
16,reasonable,O
16,opportunity,O
16,of,O
16,being,O
16,"heard,",O
16,etc.,O
16,According,O
16,to,O
16,the,O
16,"petitioner,",O
16,the,O
16,disciplinary,O
16,authority,O
16,measurably,O
16,failed,O
16,to,O
16,establish,O
16,the,O
16,charge,O
16,against,O
16,the,O
16,petitioner.,O
16,It,O
16,has,O
16,been,O
16,contended,O
16,that,O
16,the,O
16,whole,O
16,basis,O
16,of,O
16,the,O
16,findings,O
16,recorded,O
16,by,O
16,the,O
16,Enquiry,B-Person
16,Officer,I-Person
16,and,O
16,the,O
16,disciplinary,O
16,authority,O
16,being,O
16,based,O
16,on,O
16,the,O
16,report,B-Document
16,furnished,O
16,by,O
16,the,O
16,Examiner,B-Person
16,of,I-Person
16,Documents,I-Person
16,in,O
16,question,O
16,ought,O
16,to,O
16,have,O
16,been,O
16,examined,O
16,in,O
16,the,O
16,enquiry,O
16,and,O
16,that,O
16,he,O
16,having,O
16,not,O
16,been,O
16,"examined,",O
16,the,O
16,opinion,O
16,formed,O
16,on,O
16,the,O
16,basis,O
16,of,O
16,the,O
16,said,O
16,report,O
16,towards,O
16,dismissal,O
16,of,O
16,the,O
16,petitioner,B-Person
16,from,O
16,"service,",O
16,is,O
16,not,O
16,sustainable,O
16,in,O
16,law.,O
16,It,O
16,has,O
16,also,O
16,been,O
16,contended,O
16,that,O
16,in,O
16,absence,O
16,of,O
16,any,O
16,specimen,O
16,handwritings,O
16,of,O
16,the,O
16,petitioner,O
16,examined,O
16,by,O
16,the,O
16,purported,O
16,handwriting,O
16,"expert,",O
16,the,O
16,enquiry,B-Person
16,Officer,I-Person
16,could,O
16,not,O
16,have,O
16,recorded,O
16,the,O
16,finding,O
16,of,O
16,guilt,O
16,against,O
16,the,O
16,petitioner,O
16,on,O
16,the,O
16,basis,O
16,of,O
16,the,O
16,expert's,O
16,report,O
16,prepared,O
16,in,O
16,reference,O
16,to,O
16,some,O
16,other,O
16,documents,O
16,purportedly,O
16,containing,O
16,the,O
16,handwritings,O
16,of,O
16,the,O
16,petitioner.,O
,,
17,This,O
17,Appeal,O
17,is,O
17,presented,O
17,against,O
17,the,O
17,judgment,O
17,dated,O
17,02.06.2007,B-Date
17,in,O
17,Sessions,B-Case Number
17,Case,I-Case Number
17,No.,I-Case Number
17,176/2006,I-Case Number
17,whereby,O
17,the,O
17,learned,O
17,Sessions,O
17,"Judge,",O
17,Barpeta,O
17,has,O
17,convicted,O
17,the,O
17,accused/appellant,O
17,under,O
17,Section,B-Section
17,376,I-Section
17,of,O
17,IPC,B-Law
17,and,O
17,sentenced,O
17,him,O
17,to,O
17,rigorous,O
17,imprisonment,O
17,of,O
17,10,O
17,years,O
17,with,O
17,fine,O
17,of,O
17,Rs.,O
17,"20,000/-",O
17,and,O
17,in,O
17,default,O
17,of,O
17,"fine,",O
17,further,O
17,R.I.,O
17,for,O
17,2,O
17,years.,O
17,Heard,O
17,Mr.,O
17,B.N.,O
17,"Sarma,",O
17,the,O
17,learned,O
17,Counsel,O
17,for,O
17,the,O
17,appellant,B-Person
17,and,O
17,Mr.,O
17,B.,O
17,"Sinha,",O
17,the,O
17,learned,O
17,Addl.,O
17,Public,O
17,Prosecutor.,O
17,The,O
17,prosecution,B-Document
17,case,I-Document
17,as,O
17,revealed,O
17,from,O
17,the,O
17,F.I.R.,B-Document
17,shows,O
17,that,O
17,on,O
17,16.5.2006,B-Date
17,while,O
17,the,O
17,prosecutrix,B-Person
17,was,O
17,at,O
17,Barpeta,O
17,for,O
17,marketing,O
17,"purpose,",O
17,the,O
17,accused,B-Person
17,being,O
17,married,O
17,to,O
17,the,O
17,victim's,O
17,cousin,O
17,"sister,",O
17,informed,O
17,her,O
17,that,O
17,her,O
17,sister,O
17,is,O
17,ailing,O
17,and,O
17,with,O
17,this,O
17,information,O
17,enticed,O
17,the,O
17,victim,B-Person
17,to,O
17,Guwahati.,O
17,The,O
17,victim,O
17,was,O
17,told,O
17,that,O
17,her,O
17,sister,O
17,was,O
17,in,O
17,a,O
17,hotel,O
17,at,O
17,Paltanbazar,O
17,and,O
17,where,O
17,the,O
17,accused,O
17,took,O
17,the,O
17,victim,O
17,and,O
17,threatening,O
17,"her,",O
17,he,O
17,sexually,O
17,assaulted,O
17,the,O
17,victim,O
17,in,O
17,the,O
17,hotel,O
17,on,O
17,16.5.2006.,O
17,Next,O
17,day,O
17,on,O
17,17.5.2006,B-Date
17,with,O
17,assurance,O
17,of,O
17,"marriage,",O
17,the,O
17,victim,O
17,was,O
17,taken,O
17,to,O
17,the,O
17,accused's,O
17,home,O
17,at,O
17,"Howli,",O
17,but,O
17,family,O
17,members,O
17,of,O
17,the,O
17,accused,O
17,did,O
17,not,O
17,allow,O
17,the,O
17,victim,O
17,to,O
17,stay,O
17,in,O
17,the,O
17,house,O
17,and,O
17,accordingly,O
17,the,O
17,victim,O
17,was,O
17,taken,O
17,by,O
17,the,O
17,accused,O
17,to,O
17,Muku,O
17,hotel,O
17,at,O
17,Barpeta.,O
17,In,O
17,this,O
17,hotel,O
17,"also,",O
17,the,O
17,victim,O
17,was,O
,,
18,The,O
18,Labour,O
18,"Court,",O
18,upon,O
18,appreciation,O
18,of,O
18,the,O
18,evidence,O
18,on,O
18,"record,",O
18,has,O
18,held,O
18,that,O
18,the,O
18,workman,O
18,was,O
18,guilty,O
18,of,O
18,minor,O
18,"misconduct,",O
18,i.e.,O
18,absence,O
18,of,O
18,duty,O
18,for,O
18,3,O
18,"days,",O
18,"namely,",O
18,21st,O
18,"February,",O
18,2001;,O
18,22nd,B-Date
18,"February,",I-Date
18,2001,I-Date
18,and,O
18,23rd,O
18,"February,",O
18,"2001,",O
18,which,O
18,does,O
18,not,O
18,warrant,O
18,major,O
18,punishment,O
18,of,O
18,dismissal,O
18,from,O
18,service.,O
18,The,O
18,order,O
18,of,O
18,dismissal,O
18,from,O
18,service,O
18,dated,O
18,23rd,B-Date
18,"March,",I-Date
18,2001,I-Date
18,has,O
18,accordingly,O
18,been,O
18,set,O
18,"aside,",O
18,more,O
18,so,O
18,keeping,O
18,in,O
18,view,O
18,the,O
18,fact,O
18,that,O
18,admittedly,O
18,no,O
18,disciplinary,O
18,proceeding,O
18,was,O
18,initiated,O
18,against,O
18,the,O
18,respondent,O
18,No.3/workman.,O
18,Having,O
18,held,O
18,"so,",O
18,the,B-Court
18,Labour,I-Court
18,Court,I-Court
18,has,O
18,directed,O
18,reinstatement,O
18,of,O
18,the,O
18,respondent,O
18,No.3/workman,O
18,in,O
18,service,O
18,with,O
18,full,O
18,backwage.,O
18,The,O
18,said,O
18,award,O
18,has,O
18,been,O
18,challenged,O
18,in,O
18,the,O
18,present,O
18,writ,O
18,petition,O
18,only,O
18,in,O
18,respect,O
18,of,O
18,grant,O
18,of,O
18,back-wage.,O
18,The,O
18,Management,O
18,"has,",O
18,pursuant,O
18,to,O
18,the,O
18,aforesaid,O
18,"award,",O
18,already,O
18,reinstated,O
18,the,O
18,respondent,B-Person
18,No.3,I-Person
18,in,O
18,service.,O
,,
19,The,O
19,applicants,B-Person
19,were,O
19,charged,O
19,under,O
19,Section,B-Section
19,436/149,I-Section
19,IPC,I-Section
19,in,O
19,Sessions,B-Case Number
19,Case,I-Case Number
19,No.20/2000,I-Case Number
19,for,O
19,causing,O
19,mischief,O
19,to,O
19,an,O
19,extent,O
19,of,O
19,"Rs.2,00,000/-",O
19,by,O
19,setting,O
19,fire,O
19,into,O
19,the,O
19,dwelling,O
19,house,O
19,of,O
19,the,O
19,informant,B-Person
19,in,O
19,village,O
19,Harishnagar,O
19,Part-III,O
19,under,O
19,Katlicherra,B-Police Station
19,Police,I-Police Station
19,Station,I-Police Station
19,on,O
19,the,O
19,midnight,O
19,of,O
19,"12.12.1997,",O
19,where,O
19,all,O
19,the,O
19,household,O
19,belonging,O
19,including,O
19,the,O
19,paddy,O
19,and,O
19,some,O
19,live-stocks,O
19,like,O
19,"hens,",O
19,goats,O
19,etc.,O
19,were,O
19,burnt,O
19,into,O
19,ashes.,O
19,On,O
19,the,O
19,basis,O
19,of,O
19,such,O
19,allegation,O
19,initially,O
19,Katlicherra,B-Case Number
19,P.S.,I-Case Number
19,Case,I-Case Number
19,No.227/1997,I-Case Number
19,was,O
19,registered,O
19,and,O
19,upon,O
19,completion,O
19,of,O
19,the,O
19,investigation,O
19,Charge-sheet,B-Document
19,dated,O
19,22.08.1998,B-Date
19,was,O
19,filed,O
19,against,O
19,14,O
19,accused,O
19,persons.,O
19,The,O
19,case,O
19,was,O
19,committed,O
19,to,O
19,the,O
19,Court,B-Court
19,of,I-Court
19,Sessions,I-Court
19,for,O
19,trial,O
19,on,O
19,27.01.2000,B-Date
19,and,O
19,accordingly,O
19,the,O
19,charges,O
19,against,O
19,all,O
19,the,O
19,14,O
19,accused,O
19,persons,O
19,were,O
19,framed.,O
19,The,O
19,learned,O
19,Sessions,O
19,"Judge,",O
19,on,O
19,conclusion,O
19,of,O
19,the,O
19,"trial,",O
19,found,O
19,all,O
19,the,O
19,accused,O
19,"persons,",O
19,including,O
19,the,O
19,"applicants,",O
19,guilty,O
19,of,O
19,charge,O
19,under,O
19,Section,O
19,436/149,O
19,IPC,O
19,vide,O
19,judgment,O
19,dated,O
19,06.03.2003,B-Date
19,and,O
19,sentenced,O
19,them,O
19,to,O
19,under,O
19,rigorous,O
19,imprisonment,O
19,for,O
19,10,O
19,years,O
19,and,O
19,to,O
19,pay,O
19,a,O
19,find,O
19,of,O
19,"Rs.5,000/-",O
19,"each,",O
19,in,O
19,"default,",O
19,to,O
19,undergo,O
19,rigorous,O
19,imprisonment,O
19,for,O
19,a,O
19,further,O
19,period,O
19,of,O
19,6,O
19,"months,",O
19,vide,O
19,order,O
19,dated,O
19,07.03.2003.,O
,,
20,Learned,O
20,counsel,O
20,for,O
20,the,O
20,petitioner,B-Person
20,submits,O
20,that,O
20,the,O
20,petitioner,O
20,being,O
20,the,O
20,lowest,O
20,bidder,O
20,in,O
20,the,O
20,earlier,O
20,tender,B-Document
20,process,O
20,and,O
20,being,O
20,the,O
20,only,O
20,bidder,O
20,in,O
20,the,O
20,present,O
20,"process,",O
20,could,O
20,not,O
20,be,O
20,denied,O
20,consideration,O
20,on,O
20,non-existent,O
20,grounds,O
20,and,O
20,such,O
20,a,O
20,course,O
20,will,O
20,not,O
20,only,O
20,be,O
20,against,O
20,interest,O
20,of,O
20,the,O
20,petitioner,O
20,but,O
20,also,O
20,against,O
20,public,O
20,interest.,O
20,"Even,",O
20,according,O
20,to,O
20,the,O
20,stand,O
20,of,O
20,the,O
20,"State,",O
20,the,O
20,project,O
20,was,O
20,of,O
20,urgent,O
20,nature,O
20,requiring,O
20,installation,O
20,of,O
20,high,O
20,tension,O
20,transmission,O
20,lines.,O
20,Reliance,O
20,has,O
20,been,O
20,placed,O
20,on,O
20,judgment,O
20,of,O
20,the,O
20,Hon'ble,O
20,Supreme,B-Court
20,Court,I-Court
20,in,O
20,HARMINDER,O
20,SINGH,O
20,ARORA,O
20,VS.,O
20,UNION,O
20,OF,O
20,INDIA,O
20,AND,O
20,"OTHERS,",O
20,(1986),O
20,3,O
20,SC,O
20,"247,",O
20,laying,O
20,down,O
20,that,O
20,once,O
20,the,O
20,Government,O
20,decides,O
20,to,O
20,award,O
20,contract,O
20,on,O
20,the,O
20,basis,O
20,of,O
20,bids,O
20,by,O
20,"tender,",O
20,it,O
20,must,O
20,abide,O
20,by,O
20,the,O
20,terms,O
20,of,O
20,the,O
20,tender,O
20,and,O
20,cannot,O
20,reject,O
20,the,O
20,most,O
20,suitable,O
20,offer,O
20,of,O
20,a,O
20,contractor,O
20,in,O
20,contravention,O
20,of,O
20,terms,O
20,of,O
20,the,O
20,tender.,O
,,
21,This,O
21,writ,O
21,petition,O
21,has,O
21,been,O
21,filed,O
21,by,O
21,the,O
21,petitioner,O
21,Miss,B-Person
21,Rajashree,I-Person
21,Khound,I-Person
21,seeking,O
21,an,O
21,order,O
21,from,O
21,this,O
21,Court,O
21,directing,O
21,the,O
21,Respondents,O
21,to,O
21,allow,O
21,her,O
21,to,O
21,take,O
21,admission,O
21,in,O
21,MBBS,O
21,course,O
21,for,O
21,the,O
21,session,O
21,2012,O
21,on,O
21,the,O
21,basis,O
21,of,O
21,her,O
21,selection,O
21,in,O
21,the,O
21,Combined,O
21,Entrance,O
21,Examination,O
21,as,O
21,per,O
21,the,O
21,result,O
21,published,O
21,on,O
21,24.07.2012.,O
21,The,O
21,petitioner,O
21,has,O
21,demonstrated,O
21,academic,O
21,excellence,O
21,by,O
21,way,O
21,of,O
21,securing,O
21,89.3%,O
21,marks,O
21,in,O
21,HSLC,O
21,Examination,O
21,followed,O
21,by,O
21,86.6%,O
21,marks,O
21,in,O
21,Higher,O
21,Secondary,O
21,(Science).,O
21,Thereafter,O
21,she,O
21,contested,O
21,for,O
21,admission,O
21,to,O
21,MBBS/BDS,O
21,courses,O
21,in,O
21,the,O
21,Medical,O
21,Colleges,O
21,of,O
21,Assam,O
21,and,O
21,Regional,O
21,Dental,O
21,College,O
21,at,O
21,Guwahati,O
21,for,O
21,the,O
21,session,O
21,2012,O
21,through,O
21,the,O
21,Combined,O
21,Entrance,O
21,Examination.,O
21,The,O
21,petitioner,O
21,secured,O
21,186,O
21,marks,O
21,and,O
21,her,O
21,rank,O
21,in,O
21,the,O
21,Entrance,O
21,Examination,O
21,is,O
21,claimed,O
21,to,O
21,be,O
21,199.,O
21,In,O
21,the,O
21,Educational,B-Document
21,Notice,I-Document
21,published,O
21,showing,O
21,the,O
21,names,O
21,of,O
21,candidates,O
21,who,O
21,appeared,O
21,for,O
21,counseling,O
21,and,O
21,selected,O
21,by,O
21,a,O
21,Selection,O
21,Board,O
21,thereby,O
21,allowed,O
21,for,O
21,provisional,O
21,admission,O
21,into,O
21,the,O
21,First,O
21,Year,O
21,MBBS/BDS,O
21,courses,O
21,in,O
21,the,O
21,Medical,O
21,Colleges,O
21,of,O
21,Assam,O
21,and,O
21,Regional,O
21,Dental,O
21,College,O
21,at,O
21,Guwahati,O
21,for,O
21,the,O
21,session,O
21,"2012,",O
21,the,O
21,name,O
21,of,O
21,the,O
21,petitioner,O
21,bearing,O
21,Roll,O
21,No.,O
21,381071,O
21,finds,O
21,place,O
21,against,O
21,Serial,O
21,No.,O
21,6,O
21,in,O
21,the,O
21,list,O
21,of,O
21,"\""Un-reserved",O
21,(General,O
21,"Merit)\""",O
21,candidates,O
21,for,O
21,Jorhat,O
21,Medical,O
21,"College,",O
21,Jorhat.,O
,,
22,I,O
22,have,O
22,heard,O
22,Mr.,O
22,G.N.,O
22,"Sahewalla,",O
22,learned,O
22,Sr.,O
22,counsel,O
22,assisted,O
22,by,O
22,Mr.,B-Person
22,S.,I-Person
22,Mohendro,I-Person
22,and,O
22,Mr.,O
22,M.,O
22,N.,O
22,Anix,O
22,"Singh,",O
22,learned,O
22,counsel,O
22,for,O
22,the,O
22,petitioners.,O
22,I,O
22,have,O
22,also,O
22,heard,O
22,Mr.,O
22,Th.,O
22,Ibohal,O
22,"Singh,",O
22,learned,O
22,Sr.,O
22,"G.A.,",O
22,Manipur,O
22,alongwith,O
22,Mr.,O
22,K.R.,O
22,"Baruah,",O
22,learned,O
22,counsel,O
22,for,O
22,the,O
22,State,O
22,respondents.,O
22,I,O
22,have,O
22,also,O
22,heard,O
22,Mr.,O
22,"Genanda,",O
22,learned,O
22,counsel,O
22,appearing,O
22,for,O
22,the,O
22,respondent,O
22,No.,O
22,"3,",O
22,i.e.,O
22,Manipur,O
22,Public,O
22,Service,O
22,Commission,O
22,as,O
22,well,O
22,as,O
22,Mr.,B-Person
22,M.,I-Person
22,Bhuyan,I-Person
22,alongwith,O
22,Mr.,O
22,P.,O
22,"Hazarika,",O
22,learned,O
22,counsel,O
22,appearing,O
22,for,O
22,the,O
22,private,O
22,respondents.,O
22,I,O
22,have,O
22,also,O
22,considered,O
22,the,O
22,entire,O
22,materials,O
22,on,O
22,record.,O
22,At,O
22,the,O
22,time,O
22,of,O
22,filing,O
22,of,O
22,the,O
22,writ,O
22,petitions,O
22,in,O
22,the,O
22,year,O
22,"2006,",O
22,the,O
22,petitioners,O
22,were,O
22,functioning,O
22,in,O
22,the,O
22,cadre,O
22,of,O
22,MHS,O
22,Grade-III,O
22,(Formerly,O
22,Grade-IV).,O
22,It,O
22,was,O
22,contended,O
22,that,O
22,they,O
22,were,O
22,eligible,O
22,for,O
22,promotion,O
22,to,O
22,the,O
22,next,O
22,higher,O
22,"grade,",O
22,i.e.,O
22,MHS,O
22,Grade-II.,O
22,It,O
22,was,O
22,also,O
22,contended,O
22,that,O
22,although,O
22,they,O
22,had,O
22,the,O
22,requisite,O
22,"qualification,",O
22,i.e.,O
22,Post,O
22,Graduate,O
22,Degree,O
22,in,O
22,their,O
22,respective,O
22,"specialities,",O
22,but,O
22,due,O
22,to,O
22,non-availability,O
22,of,O
22,the,O
22,adequate,O
22,number,O
22,of,O
22,vacancies,O
22,in,O
22,the,O
22,specialised,O
22,"posts,",O
22,they,O
22,could,O
22,not,O
22,be,O
22,offered,O
22,promotion,O
,,
23,The,O
23,petitioner,B-Person
23,is,O
23,the,O
23,wife,O
23,of,O
23,the,O
23,detenu,B-Person
23,namely,O
23,Kh.,O
23,Ibotombi,O
23,Singh.,O
23,She,O
23,has,O
23,filed,O
23,this,O
23,writ,O
23,petition,O
23,challenging,O
23,the,O
23,Annexure-A/1,B-Document
23,order,O
23,dated,O
23,"6.1.2012,",O
23,by,O
23,"which,",O
23,the,O
23,detenu,O
23,has,O
23,been,O
23,detained,O
23,under,O
23,Section,B-Section
23,3(2),I-Section
23,of,O
23,the,O
23,National,O
23,Security,O
23,"Act,",O
23,1980.,O
23,The,O
23,said,O
23,order,O
23,was,O
23,passed,O
23,when,O
23,four,O
23,cases,O
23,one,O
23,of,O
23,which,O
23,is,O
23,FIR,B-Case Number
23,No.,I-Case Number
23,143(6)2001,I-Case Number
23,SJM,B-Police Station
23,PS,I-Police Station
23,u/s,O
23,10/13,O
23,UA(P)Act,O
23,were,O
23,pending,O
23,against,O
23,the,O
23,detenu.,O
23,In,O
23,the,O
23,order,O
23,of,O
23,"detention,",O
23,there,O
23,is,O
23,a,O
23,reference,O
23,to,O
23,another,O
23,case,O
23,being,O
23,FIR,B-Case Number
23,No.,I-Case Number
23,210(5)2011,I-Case Number
23,SJM,O
23,PS,O
23,u/s,O
23,20,O
23,UA(P),O
23,Act,O
23,involving,O
23,another,O
23,accused.,O
23,The,O
23,ground,O
23,on,O
23,which,O
23,the,O
23,detention,O
23,order,O
23,has,O
23,been,O
23,passed,O
23,states,O
23,that,O
23,the,O
23,accused,O
23,involved,O
23,in,O
23,FIR,O
23,No.,O
23,210(5)2011,O
23,SJM,O
23,PS,O
23,u/s,O
23,20,O
23,UA(P),O
23,Act.,O
23,having,O
23,been,O
23,granted,O
23,"bail,",O
23,there,O
23,is,O
23,likelihood,O
23,of,O
23,the,O
23,detenu,O
23,being,O
23,released,O
23,on,O
23,"bail,",O
23,although,O
23,the,O
23,fact,O
23,of,O
23,the,O
23,matter,O
23,is,O
23,that,O
23,he,O
23,is,O
23,not,O
23,involved,O
23,in,O
23,the,O
23,said,O
23,case,O
23,nor,O
23,any,O
23,co-accused,O
23,has,O
23,been,O
23,released,O
23,in,O
23,connection,O
23,with,O
23,FIR,O
23,No.,O
23,143(6)2001,O
23,SJM,O
23,PS,O
23,u/s,O
23,10/13,O
23,UA(P)Act,O
23,in,O
23,which,O
23,the,B-Person
23,petitioner,I-Person
23,is,O
23,involved.,O
23,In,O
23,this,O
23,"connection,",O
23,learned,O
23,counsel,O
23,for,O
23,the,O
23,petitioner,O
23,has,O
23,placed,O
23,reliance,O
23,on,O
23,the,O
23,decision,O
23,of,O
23,the,O
23,Apex,B-Court
23,Court,I-Court
23,reported,O
23,in,O
23,AIR,O
23,2012,O
23,SC,O
23,2002,O
23,(Huidrom,O
23,Konungao,O
23,Singh,O
23,Vs.,O
23,State,O
23,of,O
23,Manipur,O
23,&,O
23,Ors.),O
,,
24,By,O
24,means,O
24,of,O
24,this,O
24,writ,O
24,"petition,",O
24,the,O
24,"petitioner,",O
24,who,O
24,is,O
24,the,O
24,wife,O
24,of,O
24,the,O
24,detenu,O
24,Mr.,O
24,Marim,O
24,Sanglien,O
24,"Chothe,",O
24,has,O
24,challenged,O
24,the,O
24,order,O
24,of,O
24,detention,O
24,dated,O
24,3.4.2012,B-Date
24,"(Annexure-N/1),",O
24,issued,O
24,by,O
24,the,O
24,District,B-Court
24,"Magistrate,",I-Court
24,Churachandpur,I-Court
24,and,O
24,all,O
24,consequential,O
24,orders,O
24,of,O
24,confirmation,O
24,etc.,O
24,According,O
24,to,O
24,the,O
24,"petitioner,",O
24,the,O
24,order,O
24,dated,O
24,3.4.2012,O
24,and,O
24,the,O
24,grounds,O
24,of,O
24,detention,O
24,conveyed,O
24,by,O
24,letter,O
24,dated,O
24,5.4.2012,B-Date
24,are,O
24,not,O
24,sustainable,O
24,in,O
24,law,O
24,as,O
24,there,O
24,was,O
24,no,O
24,material,O
24,before,O
24,the,O
24,detaining,O
24,authority,O
24,towards,O
24,passing,O
24,the,O
24,said,O
24,orders.,O
24,It,O
24,is,O
24,the,O
24,case,O
24,of,O
24,the,O
24,petitioners,O
24,that,O
24,there,O
24,was,O
24,absolutely,O
24,no,O
24,material,O
24,towards,O
24,formation,O
24,of,O
24,the,O
24,subjective,O
24,satisfaction,O
24,as,O
24,required,O
24,in,O
24,passing,O
24,an,O
24,order,O
24,of,O
24,detention,O
24,under,O
24,Section,B-Section
24,3,I-Section
24,of,O
24,the,O
24,NSA.,O
24,Another,O
24,ground,O
24,urged,O
24,is,O
24,that,O
24,the,O
24,representation,O
24,made,O
24,by,O
24,the,O
24,detenu,O
24,having,O
24,not,O
24,been,O
24,disposed,O
24,of,O
24,by,O
24,the,O
24,respondent,O
24,No.1,O
24,i.e.,O
24,the,O
24,Government,O
24,of,O
24,"Manipur,",O
24,on,O
24,that,O
24,ground,O
24,"alone,",O
24,the,O
24,impugned,O
24,order,O
24,of,O
24,detention,O
24,is,O
24,liable,O
24,to,O
24,be,O
24,interfered,O
24,with.,O
24,In,O
24,this,O
24,"connection,",O
24,the,O
24,learned,O
24,counsel,O
24,for,O
24,the,O
24,petitioner,B-Person
24,has,O
24,referred,O
24,to,O
24,the,O
24,statement,O
24,made,O
24,in,O
24,paragraph,O
24,17,O
24,of,O
24,the,O
24,writ,O
24,"petition,",O
,,
25,This,O
25,appeal,O
25,is,O
25,directed,O
25,against,O
25,the,O
25,judgment,O
25,and,O
25,"order,",O
25,dated,O
25,"06-09-2007,",O
25,passed,O
25,by,O
25,the,O
25,learned,O
25,Sessions,O
25,"Judge,",O
25,"Dibrugarh,",O
25,in,O
25,Sessions,O
25,Case,O
25,No.,O
25,142,O
25,of,O
25,"2002,",O
25,convicting,O
25,the,O
25,"accused-appellant,",O
25,"namely,",O
25,Munu,O
25,"Mura,",O
25,under,O
25,Sections,O
25,302,O
25,and,O
25,201,O
25,read,O
25,with,O
25,Section,B-Section
25,34,I-Section
25,IPC,I-Section
25,and,O
25,sentencing,O
25,him,O
25,to,O
25,"undergo,",O
25,for,O
25,his,O
25,conviction,O
25,under,O
25,Section,B-Section
25,302,I-Section
25,read,O
25,with,O
25,Section,O
25,34,O
25,"IPC,",O
25,imprisonment,O
25,for,O
25,life,O
25,and,O
25,pay,O
25,a,O
25,fine,O
25,of,O
25,"Rs.5,000/-",O
25,"and,",O
25,in,O
25,default,O
25,of,O
25,payment,O
25,of,O
25,"fine,",O
25,suffer,O
25,rigorous,O
25,imprisonment,O
25,for,O
25,a,O
25,period,O
25,of,O
25,two,O
25,months,O
25,and,O
25,to,O
25,further,O
25,"undergo,",O
25,for,O
25,his,O
25,conviction,O
25,under,O
25,Section,B-Section
25,201,I-Section
25,read,O
25,with,O
25,Section,O
25,34,O
25,"IPC,",O
25,rigorous,O
25,imprisonment,O
25,for,O
25,two,O
25,"years,",O
25,both,O
25,the,O
25,sentences,O
25,having,O
25,been,O
25,directed,O
25,to,O
25,run,O
25,concurrently.,O
,,
26,This,O
26,appeal,O
26,has,O
26,been,O
26,preferred,O
26,against,O
26,the,O
26,judgment,O
26,and,O
26,"order,",O
26,dated,O
26,"22-02-2008,",O
26,"passed,",O
26,by,O
26,the,O
26,learned,O
26,Sessions,O
26,"Judge,",O
26,"Darrang,",O
26,"Mangaldoi,",O
26,in,O
26,Sessions,O
26,Case,O
26,No.,O
26,11,O
26,(DM),O
26,"2006,",O
26,convicting,O
26,the,O
26,"accused-appellant,",O
26,under,O
26,Section,B-Section
26,302,I-Section
26,IPC,I-Section
26,and,O
26,sentencing,O
26,him,O
26,to,O
26,suffer,O
26,imprisonment,O
26,for,O
26,life,O
26,and,O
26,pay,O
26,fine,O
26,of,O
26,"Rs.5,000/-",O
26,"and,",O
26,in,O
26,default,O
26,of,O
26,payment,O
26,of,O
26,"fine,",O
26,suffer,O
26,rigorous,O
26,imprisonment,O
26,for,O
26,a,O
26,period,O
26,of,O
26,three,O
26,months.,O
,,
27,Age,O
27,is,O
27,the,O
27,important,O
27,factor,O
27,in,O
27,the,O
27,case,O
27,involving,O
27,offence,O
27,of,O
27,rape,O
27,under,O
27,Section,B-Section
27,376,I-Section
27,IPC.,O
27,As,O
27,per,O
27,medical,O
27,evidence,O
27,led,O
27,by,O
27,PW-7,B-Person
27,the,O
27,prosecutrix,B-Person
27,was,O
27,medically,O
27,examined,O
27,by,O
27,him,O
27,on,O
27,19.3.2008,B-Date
27,in,O
27,the,O
27,Dhemaji,O
